Id,Chip,Fec_alt,Fec_nacim,Fec_implant,Id_provincia,Nombre,Id_sexo,Id_especie,Id_raza,Id_raza2,Id_aptitud,Ppp,Dir_cp,Dir_provincia,Dir_municipio,Dir_pais,Baja,Desaparecido,Aparecido
217673,985100008444146,07/05/2001,27/11/1996,26/09/2000,GIPUZKOA,POLI,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,31003,NAVARRA,PAMPLONA/IRUÑA,ESPAÑA,,,
217676,127547255A,07/05/2001,20/03/2000,20/11/2000,GIPUZKOA,ZAR,M,Canino,SABUESO ESPAÑOL,,CAZA,false,31000,NAVARRA,ARANARACHE,ESPAÑA,,,
217679,131166721A,07/05/2001,01/01/2001,01/01/2001,GIPUZKOA,LAIKA,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,13630,CIUDAD REAL,SOCUÉLLAMOS,ESPAÑA,,,
217783,127531733A,07/05/2001,20/03/2000,22/11/2000,GIPUZKOA,LARA,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,50000,ZARAGOZA,TAUSTE,ESPAÑA,,,
217831,131173471A,07/05/2001,28/06/2000,19/12/2000,GIPUZKOA,LAGUN DE IPARRAGUIRRE,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,9000,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
217864,131124221A,07/05/2001,13/07/2000,21/09/2000,GIPUZKOA,ARON,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,34005,PALENCIA,PALENCIA,ESPAÑA,,,
217933,127528656A,07/05/2001,15/05/2000,21/02/2001,GIPUZKOA,FINA,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,,NAVARRA,ARIBE,ESPAÑA,,,
218003,131162311A,07/05/2001,24/07/2000,17/11/2000,GIPUZKOA,NALA,H,Canino,COCKER SPANIEL INGLES - ENGLISH COCKER SPANIEL,,LUJO Y COMPAÑIA,false,36670,PONTEVEDRA,CUNTIS,ESPAÑA,,,
218038,127522196A,07/05/2001,11/08/2000,04/01/2001,GIPUZKOA,FOX,M,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,,NAVARRA,BERA/VERA DE BIDASOA,ESPAÑA,,,
218050,127573356A,07/05/2001,14/12/2000,09/02/2001,GIPUZKOA,NILO DEL KANEFER,M,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,31330,NAVARRA,VILLAFRANCA,ESPAÑA,,,
218099,127962724A,07/05/2001,01/08/2000,23/02/2001,GIPUZKOA,TROY,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,,OURENSE,OURENSE,ESPAÑA,,,
218137,127958721A,07/05/2001,01/03/2000,21/03/2001,GIPUZKOA,BOBO,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,8397,BARCELONA,FÍGOLS,ESPAÑA,,,
218138,127963594A,07/05/2001,01/03/1996,21/03/2001,GIPUZKOA,GOLFA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,8397,BARCELONA,FÍGOLS,ESPAÑA,,,
218154,127521116A,07/05/2001,26/12/2000,22/02/2001,GIPUZKOA,POTOTO,M,Canino,STAFFORDSHIRE BULL TERRIER,,CAZA,true,42150,SORIA,VINUESA,ESPAÑA,,,
218167,127634596A,07/05/2001,15/08/2000,24/01/2001,GIPUZKOA,ARGI,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,15129,CORUÑA (A),VIMIANZO,ESPAÑA,,,
218174,127547620A,07/05/2001,29/03/1997,23/01/2001,GIPUZKOA,LAIKA,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,26000,LA RIOJA,VILLALOBAR DE RIOJA,ESPAÑA,,,
218294,127612315A,07/05/2001,10/06/2000,23/03/2001,GIPUZKOA,TOR,M,Canino,BRUNO DE JURA - JURA LAUFHUND,,CAZA,false,22001,HUESCA,HUESCA,ESPAÑA,,,
218313,130921357A,07/05/2001,01/12/2000,29/01/2001,GIPUZKOA,YEMA DEL KIUKAN,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,26600,LA RIOJA,CALAHORRA,ESPAÑA,,,
218413,131124244A,07/05/2001,15/02/2000,26/10/2000,GIPUZKOA,TXIKI,H,Canino,EPAGNEUL PAPILLON - EPAGNEUL NAIN CONTINENTAL - PAPILLON,,CAZA,false,24226,LEON,VILLATURIEL,ESPAÑA,,,
218417,131155191A,07/05/2001,01/04/2000,28/06/2000,GIPUZKOA,SITXU,H,Canino,SHIH TZU,,LUJO Y COMPAÑIA,false,31800,NAVARRA,ALTSASU/ALSASUA,ESPAÑA,,,
218419,131123135A,07/05/2001,12/06/2000,25/08/2000,GIPUZKOA,SAMI,H,Canino,SAMOYEDO - SAMOIEDSKAÏA SABAKA,,LUJO Y COMPAÑIA,false,3010,ALICANTE / ALACANT,ALICANTE/ALACANT,ESPAÑA,,,
218431,127926277A,07/05/2001,25/12/2000,27/02/2001,GIPUZKOA,ARTZAI,H,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,LUJO Y COMPAÑIA,false,31780,NAVARRA,BERA/VERA DE BIDASOA,ESPAÑA,,,
218434,127627126A,07/05/2001,22/09/2000,22/09/2000,GIPUZKOA,AIDA,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,31015,NAVARRA,GOIZUETA,ESPAÑA,,,
218445,127948090A,07/05/2001,04/01/2001,18/04/2001,GIPUZKOA,XOL,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,31015,NAVARRA,GOIZUETA,ESPAÑA,,,
218461,127957110A,07/05/2001,01/01/1999,16/02/2001,GIPUZKOA,FRESI,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,31000,NAVARRA,ARANO,ESPAÑA,,,
218476,127627271A,07/05/2001,24/10/2000,16/12/2000,GIPUZKOA,ZOR,M,Canino,SETTER INGLES - ENGLISH SETTER,,GUARDA DEFENSA Y UTILIDAD,false,31000,NAVARRA,ARANO,ESPAÑA,,,
218477,127623214A,07/05/2001,24/10/2000,16/12/2000,GIPUZKOA,LEM,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,,NAVARRA,ARANO,ESPAÑA,,,
218480,127624626A,07/05/2001,24/10/2000,18/12/2000,GIPUZKOA,DUM,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,31000,NAVARRA,ARANO,ESPAÑA,,SI,
218482,127558715A,07/05/2001,24/10/2000,18/12/2000,GIPUZKOA,GOR,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,31000,NAVARRA,ARANO,ESPAÑA,,,
218509,127655622A,07/05/2001,01/10/2000,21/04/2001,GIPUZKOA,LUMA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,SANTOÑA,ESPAÑA,,,
218514,127621185A,07/05/2001,19/02/2000,19/02/2001,GIPUZKOA,,M,Canino,EPAGNEUL BRETON - SPANIEL BRETON,,LUJO Y COMPAÑIA,false,6000,BADAJOZ,GUAREÑA,ESPAÑA,,,
218846,126925560A,21/06/2001,07/06/2000,06/11/2000,ARABA / ALAVA,ARGI,M,Canino,POINTER,,CAZA,false,31400,NAVARRA,SANGÜESA/ZANGOZA,ESPAÑA,,,
226055,977200001089581,27/06/2001,15/07/2000,11/12/2000,BIZKAIA,DRU,M,Canino,HUSKY SIBERIANO - SIBERIAN HUSKY,,LUJO Y COMPAÑIA,false,,NAVARRA,PAMPLONA/IRUÑA,ESPAÑA,,,
226153,985100008202750,27/06/2001,25/10/2000,22/01/2001,BIZKAIA,LUCKY,M,Canino,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,,LUJO Y COMPAÑIA,false,,BARCELONA,FOGARS DE LA SELVA,ESPAÑA,,,
226251,127158531A,27/06/2001,03/11/1999,30/12/1999,BIZKAIA,BOBBY,M,Canino,WEST HIGHLAND WHITE TERRIER - WESTY - WESTIE,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
226263,127266592A,27/06/2001,20/09/1999,03/12/1999,BIZKAIA,KIRA,H,Canino,COCKER SPANIEL INGLES - ENGLISH COCKER SPANIEL,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
226348,724098100285368,27/06/2001,21/01/2001,20/04/2001,BIZKAIA,JAMEIRO DE KIRIKIÑO,H,Canino,COCKER SPANIEL AMERICANO - AMERICAN COCKER SPANIEL,,LUJO Y COMPAÑIA,false,48000,LA RIOJA,LOGROÑO,ESPAÑA,,,
226350,724098100277636,27/06/2001,16/01/2001,25/04/2001,BIZKAIA,POM DE CHACARINCY,M,Canino,SPITZ LULU DE POMERANIA - LULU DE POMERANIA,,LUJO Y COMPAÑIA,false,48000,MADRID,VILLANUEVA DEL PARDILLO,ESPAÑA,,,
226392,985100009558883,27/06/2001,20/07/2000,03/01/2001,BIZKAIA,HIRU,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,28260,MADRID,GALAPAGAR,ESPAÑA,,,
226437,985100009736087,27/06/2001,01/09/2000,07/04/2001,BIZKAIA,ROCKY,M,Canino,DALMATA - DALMATINAC - DALMATIAN,,LUJO Y COMPAÑIA,false,48000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
226447,985100009704520,27/06/2001,22/01/2001,21/05/2001,BIZKAIA,ERSO BLUE IRIS,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,48000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
231026,127967260A,10/07/2001,06/08/1999,19/02/2001,GIPUZKOA,ZAR,M,Canino,EPAGNEUL BRETON - SPANIEL BRETON,,CAZA,false,15000,CORUÑA (A),DUMBRÍA,ESPAÑA,,,
231029,130953166A,10/07/2001,01/05/1998,24/02/2001,GIPUZKOA,JARA,H,Canino,PODENCO IBICENCO,,CAZA,false,26000,LA RIOJA,LOGROÑO,ESPAÑA,,,
231030,127944591A,10/07/2001,01/05/1991,24/02/2001,GIPUZKOA,CURRO,M,Canino,PODENCO IBICENCO,,CAZA,false,26000,LA RIOJA,LOGROÑO,ESPAÑA,,,
231050,127945497A,10/07/2001,08/01/2001,19/04/2001,GIPUZKOA,DICK,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,34191,PALENCIA,AMPUDIA,ESPAÑA,,,
231091,130917397A,10/07/2001,14/07/1998,04/04/2001,GIPUZKOA,BELTXA,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,31891,NAVARRA,ARAITZ,ESPAÑA,,,
231245,127624690A,10/07/2001,01/01/1995,12/02/2001,GIPUZKOA,ZAR,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,,LA RIOJA,GRAÑÓN,ESPAÑA,,,
231467,131136235A,10/07/2001,27/03/2000,09/08/2000,GIPUZKOA,SIA,H,Canino,POINTER,,LUJO Y COMPAÑIA,false,50259,ZARAGOZA,ARANDA DE MONCAYO,ESPAÑA,,,
231476,127948565A,10/07/2001,01/03/2001,14/04/2001,GIPUZKOA,EKI,M,Canino,LABRADOR RETRIEVER - COBRADOR DEL LABRADOR - RETRIEVER DE LABRADOR,,LUJO Y COMPAÑIA,false,31177,NAVARRA,UCAR,ESPAÑA,,,
231483,127966167A,10/07/2001,25/02/2001,09/04/2001,GIPUZKOA,ALAI,H,Canino,LABRADOR RETRIEVER - COBRADOR DEL LABRADOR - RETRIEVER DE LABRADOR,,LUJO Y COMPAÑIA,false,15168,CORUÑA (A),SADA,ESPAÑA,,,
231533,127962123A,10/07/2001,19/12/2000,15/03/2001,GIPUZKOA,NARANJITO,M,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,16004,CUENCA,CUENCA,ESPAÑA,,,
231552,130915113A,10/07/2001,01/01/2000,02/02/2000,GIPUZKOA,,M,Canino,COCKER SPANIEL INGLES - ENGLISH COCKER SPANIEL,,LUJO Y COMPAÑIA,false,31770,NAVARRA,LESAKA,ESPAÑA,,,
231556,127629690A,10/07/2001,25/10/2000,30/12/2000,GIPUZKOA,,M,Canino,SHIH TZU,,CAZA,false,31880,NAVARRA,LEITZA,ESPAÑA,,,
231565,127555630A,10/07/2001,06/11/2000,30/12/2000,GIPUZKOA,,H,Canino,SPITZ LULU DE POMERANIA - LULU DE POMERANIA,,LUJO Y COMPAÑIA,false,31780,NAVARRA,BERA/VERA DE BIDASOA,ESPAÑA,,,
231578,130933380A,10/07/2001,14/02/2001,16/05/2001,GIPUZKOA,LUKAS,M,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,LUJO Y COMPAÑIA,false,31700,NAVARRA,BAZTAN,ESPAÑA,,,
231662,127612557A,10/07/2001,01/07/1999,18/04/2001,GIPUZKOA,FLIP,C,Canino,PEKINES - PEQUINES - PEKINOIS - PEKINGESE,,LUJO Y COMPAÑIA,false,31700,NAVARRA,BAZTAN,ESPAÑA,,,
231683,127576744A,10/07/2001,01/03/1998,29/03/2001,GIPUZKOA,HUS,C,Canino,HUSKY SIBERIANO - SIBERIAN HUSKY,,LUJO Y COMPAÑIA,false,10000,CACERES,ESCURIAL,ESPAÑA,,,
231690,127935525A,10/07/2001,01/03/2000,23/03/2001,GIPUZKOA,PIROPO,M,Canino,COCKER SPANIEL AMERICANO - AMERICAN COCKER SPANIEL,,LUJO Y COMPAÑIA,false,28002,MADRID,MADRID,ESPAÑA,,,
231817,985100009723650,10/07/2001,17/03/2001,09/06/2001,GIPUZKOA,ARIN DE AZKARATE,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,,NAVARRA,BETELU,ESPAÑA,,,
231820,985100009713268,10/07/2001,04/02/2001,08/06/2001,GIPUZKOA,MENDI,H,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,LUJO Y COMPAÑIA,false,31891,NAVARRA,UTERGA,ESPAÑA,,,
239424,985100008302133,08/08/2001,14/07/1999,28/07/2000,BIZKAIA,GUS,M,Canino,ROTTWEILER,,GUARDA DEFENSA Y UTILIDAD,true,48000,CANTABRIA,SOLÓRZANO,ESPAÑA,,,
239575,985100009969720,08/08/2001,01/01/1994,22/05/2001,BIZKAIA,LASTER,M,Canino,SETTER IRLANDES ROJO - IRISH RED SETTER,,LUJO Y COMPAÑIA,false,48000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
239582,985100009566284,08/08/2001,08/12/2000,09/02/2001,BIZKAIA,LAGUN,M,Canino,SHIH TZU,,LUJO Y COMPAÑIA,false,48000,ALICANTE / ALACANT,PETRER,ESPAÑA,,,
239586,977200001220120,08/08/2001,19/10/2000,20/02/2001,BIZKAIA,TAIS,H,Canino,WEST HIGHLAND WHITE TERRIER - WESTY - WESTIE,,LUJO Y COMPAÑIA,false,48000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
239592,985100008146226,08/08/2001,28/02/2001,27/03/2001,BIZKAIA,SERENGETI DE VILLA O DOW,H,Canino,MALAMUTE DE ALASKA - ALASKAN MALAMUTE,,LUJO Y COMPAÑIA,false,,ZAMORA,BENAVENTE,ESPAÑA,,,
239733,985100008351585,08/08/2001,01/11/1997,11/05/2001,BIZKAIA,LOUIS DEL VALLE DE MENA,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,48000,BURGOS,VALLE DE MENA,ESPAÑA,,,
239734,985100008350404,08/08/2001,04/04/2000,08/03/2001,BIZKAIA,GRILLO,M,Canino,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,,CAZA,false,48000,BURGOS,VALLE DE MENA,ESPAÑA,,,
239744,985100008364874,08/08/2001,21/09/1997,24/01/2001,BIZKAIA,ZURIA,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,48000,BURGOS,VALLE DE MENA,ESPAÑA,,,
239756,724098100284825,08/08/2001,15/12/2000,17/03/2001,BIZKAIA,MENDI,M,Canino,MONTAÑA DE LOS PIRINEOS - PERRO MONTAÑA DE LOS PIRINEOS,,LUJO Y COMPAÑIA,false,38000,SANTA CRUZ DE TENERIFE,SANTA ÚRSULA,ESPAÑA,,,
239766,724098100282963,08/08/2001,06/03/2001,14/05/2001,BIZKAIA,LUNA,H,Canino,SAMOYEDO - SAMOIEDSKAÏA SABAKA,,LUJO Y COMPAÑIA,false,48000,CANTABRIA,LIENDO,ESPAÑA,,,
239833,985100009566776,08/08/2001,13/12/2000,18/05/2001,BIZKAIA,HOMMER,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,,BARCELONA,BEGUES,ESPAÑA,,,
239851,985100008259389,08/08/2001,25/11/2000,19/12/2000,BIZKAIA,ARIA,H,Canino,GOLDEN RETRIEVER - COBRADOR DORADO,,LUJO Y COMPAÑIA,false,22145,HUESCA,ALQUÉZAR,ESPAÑA,,,
240101,977200001145607,08/08/2001,14/03/2000,26/05/2001,BIZKAIA,ABADENE Y SEXY THING (KIKA),H,Canino,SCHNAUZER MINIATURA - ZWERGSCHNAUZER,,LUJO Y COMPAÑIA,false,28000,MADRID,MADRID,ESPAÑA,,,
240127,985100008255052,08/08/2001,14/03/2000,06/07/2000,BIZKAIA,ABADENE NESKA,H,Canino,SCHNAUZER MINIATURA - ZWERGSCHNAUZER,,LUJO Y COMPAÑIA,false,48000,MADRID,MADRID,ESPAÑA,,,
